h,farm_id,weight
2015-1-29,Farm 70,14446
2015-1-29,Farm 71,6438
2015-1-29,Farm 72,3540
2015-1-29,Farm 73,3209
2015-1-29,Farm 74,9372
2015-1-29,Farm 75,8678
2015-1-29,Farm 76,10610
2015-1-29,Farm 77,6901
2015-1-29,Farm 78,11159
2015-1-29,Farm 80,6317
2015-1-29,Farm 81,4820
2015-1-29,Farm 82,2691
2015-1-29,Farm 83,15106
2015-1-29,Farm 84,13419
2015-1-29,Farm 85,12489
2015-1-29,Farm 86,4634
2015-1-29,Farm 89,16783
2015-1-29,Farm 90,9196
2015-1-29,Farm 91,17634
2015-1-29,Farm 92,15756
2015-1-29,Farm 93,6316
2015-1-29,Farm 94,10267
2015-1-29,Farm 97,8186
2015-1-29,Farm 98,15363
2015-1-29,Farm 99,16333
2015-1-29,Farm 100,9281
2015-1-29,Farm 101,7421
2015-1-29,Farm 102,11866
2015-1-29,Farm 103,7247
2015-1-29,Farm 104,14714
2015-1-29,Farm 106,16619
2015-1-29,Farm 107,17425
2015-1-29,Farm 109,3805
2015-1-29,Farm 110,9359
2015-1-29,Farm 111,17917
2015-1-29,Farm 112,3159
2015-1-29,Farm 115,6381
2015-1-29,Farm 116,3410
2015-1-29,Farm 117,11352
2015-1-30,Farm 18,2399
2015-1-30,Farm 19,3120
2015-1-30,Farm 20,11110
2015-1-30,Farm 21,8016
2015-1-30,Farm 22,14257
2015-1-30,Farm 23,11024
2015-1-30,Farm 24,15323
2015-1-30,Farm 25,12286
2015-1-30,Farm 26,15211
2015-1-30,Farm 27,6577
2015-1-30,Farm 28,13886
2015-1-30,Farm 29,5245
2015-1-30,Farm 30,11518
2015-1-30,Farm 31,11134
2015-1-30,Farm 32,16406
2015-1-30,Farm 33,14121
2015-1-30,Farm 34,15161
2015-1-30,Farm 35,3962
2015-1-30,Farm 36,9955
2015-1-30,Farm 37,14983
2015-1-30,Farm 38,3949
2015-1-30,Farm 39,9876
2015-1-30,Farm 40,4119
2015-1-30,Farm 41,6240
2015-1-30,Farm 42,16845
2015-1-30,Farm 43,6264
2015-1-30,Farm 44,2669
2015-1-30,Farm 45,9853
2015-1-30,Farm 46,3992
2015-1-30,Farm 47,10820
2015-1-30,Farm 48,11323
2015-1-30,Farm 49,14608
2015-1-30,Farm 50,4513
2015-1-30,Farm 51,3634
2015-1-30,Farm 52,17988
2015-1-30,Farm 53,6237
2015-1-30,Farm 54,4965
2015-1-30,Farm 55,15059
2015-1-30,Farm 56,6985
2015-1-30,Farm 57,5527
2015-1-30,Farm 58,5359
2015-1-30,Farm 59,9614
2015-1-30,Farm 60,15292
2015-1-30,Farm 61,17431
2015-1-30,Farm 62,13574
2015-1-30,Farm 63,15778
2015-1-30,Farm 64,14160
2015-1-30,Farm 65,8130
2015-1-30,Farm 66,10593
2015-1-30,Farm 67,12307
2015-1-30,Farm 68,6176
2015-1-30,Farm 69,3744
2015-1-30,Farm 70,7797
2015-1-30,Farm 71,2230
2015-1-30,Farm 72,4065
2015-1-30,Farm 73,10598
2015-1-30,Farm 74,16530
2015-1-30,Farm 75,7480
2015-1-30,Farm 76,13363
2015-1-30,Farm 77,9199
2015-1-30,Farm 78,17478
2015-1-30,Farm 79,7672
2015-1-30,Farm 80,10194
2015-1-30,Farm 81,7093
2015-1-30,Farm 82,17961
2015-1-30,Farm 83,6764
2015-1-30,Farm 84,10166
2015-1-30,Farm 85,13736
2015-1-30,Farm 86,3076
2015-1-30,Farm 87,15014
2015-1-30,Farm 88,9583
2015-1-30,Farm 89,17384
2015-1-30,Farm 90,5934
2015-1-30,Farm 91,7747
2015-1-30,Farm 92,11413
2015-1-30,Farm 93,9740
2015-1-30,Farm 94,15886
2015-1-30,Farm 95,15075
2015-1-30,Farm 96,14999
2015-1-30,Farm 97,13549
2015-1-30,Farm 98,10315
2015-1-30,Farm 99,16284
2015-1-30,Farm 100,3604
2015-1-30,Farm 101,8081
2015-1-30,Farm 102,9643
2015-1-30,Farm 103,2993
2015-1-30,Farm 104,8502
2015-1-30,Farm 105,14468
2015-1-30,Farm 106,7397
2015-1-30,Farm 107,9961
2015-1-30,Farm 108,2093
2015-1-30,Farm 109,4425
2015-1-30,Farm 110,11850
2015-1-30,Farm 111,6431
2015-1-30,Farm 112,13947
2015-1-30,Farm 113,13239
2015-1-30,Farm 114,15866
2015-1-30,Farm 115,7565
2015-1-30,Farm 116,2202
2015-1-30,Farm 117,16988
2015-1-31,Farm 18,6426
2015-1-31,Farm 19,12067
2015-1-31,Farm 20,6678
2015-1-31,Farm 21,13324
2015-1-31,Farm 22,3626
2015-1-31,Farm 23,15337
2015-1-31,Farm 25,12564
2015-1-31,Farm 26,14753
2015-1-31,Farm 27,4569
2015-1-31,Farm 28,14604
2015-1-31,Farm 30,4874
2015-1-31,Farm 31,15311
2015-1-31,Farm 32,7245
2015-1-31,Farm 33,10247
2015-1-31,Farm 34,2131
2015-1-31,Farm 35,11843
2015-1-31,Farm 37,2739
2015-1-31,Farm 38,6895
2015-1-31,Farm 39,9678
2015-1-31,Farm 40,7180
2015-1-31,Farm 41,7184
2015-1-31,Farm 42,5560
2015-1-31,Farm 43,8901
2015-1-31,Farm 45,16098
2015-1-31,Farm 46,7427
2015-1-31,Farm 47,6562
2015-1-31,Farm 48,4339
2015-1-31,Farm 50,2372
2015-1-31,Farm 51,15579
2015-1-31,Farm 52,10875
2015-1-31,Farm 53,2690
2015-1-31,Farm 54,11036
2015-1-31,Farm 55,14344
2015-1-31,Farm 57,10676
2015-1-31,Farm 58,2978
2015-1-31,Farm 59,11810
2015-1-31,Farm 60,2465
2015-1-31,Farm 61,15840
2015-1-31,Farm 62,10733
2015-1-31,Farm 63,14821
2015-1-31,Farm 64,2772
2015-1-31,Farm 65,10032
2015-1-31,Farm 67,2725
2015-1-31,Farm 68,7321
2015-1-31,Farm 69,9623
2015-1-31,Farm 70,8276
2015-1-31,Farm 71,13065
2015-1-31,Farm 72,4194
2015-1-31,Farm 73,9498
2015-1-31,Farm 74,14120
2015-1-31,Farm 75,8082
2015-1-31,Farm 76,14124
2015-1-31,Farm 77,17234
2015-1-31,Farm 78,3613
2015-1-31,Farm 80,14091
2015-1-31,Farm 81,8364
2015-1-31,Farm 82,8589
2015-1-31,Farm 83,5442
2015-1-31,Farm 84,8502
2015-1-31,Farm 85,12501
2015-1-31,Farm 86,15660
2015-1-31,Farm 89,9853
2015-1-31,Farm 90,17172
2015-1-31,Farm 91,15515
2015-1-31,Farm 92,5726
2015-1-31,Farm 93,14358
2015-1-31,Farm 94,9528
2015-1-31,Farm 97,14681
2015-1-31,Farm 98,17635
2015-1-31,Farm 99,15469
2015-1-31,Farm 100,15478
2015-1-31,Farm 101,6535
2015-1-31,Farm 102,12655
2015-1-31,Farm 103,17734
2015-1-31,Farm 104,15968
2015-1-31,Farm 106,9113
2015-1-31,Farm 107,7496
2015-1-31,Farm 109,13159
2015-1-31,Farm 110,17807
2015-1-31,Farm 111,10126
2015-1-31,Farm 112,12156
2015-1-31,Farm 115,13827
2015-1-31,Farm 116,5678
2015-1-31,Farm 117,16034
