h,farm_id,weight
2016-1-29,Farm 70,8694
2016-1-29,Farm 71,7272
2016-1-29,Farm 72,11255
2016-1-29,Farm 73,13385
2016-1-29,Farm 74,15195
2016-1-29,Farm 75,7055
2016-1-29,Farm 76,17468
2016-1-29,Farm 77,16727
2016-1-29,Farm 78,16461
2016-1-29,Farm 80,8374
2016-1-29,Farm 81,11865
2016-1-29,Farm 82,8421
2016-1-29,Farm 83,15384
2016-1-29,Farm 84,9704
2016-1-29,Farm 85,8507
2016-1-29,Farm 86,2474
2016-1-29,Farm 89,15832
2016-1-29,Farm 90,10619
2016-1-29,Farm 91,10419
2016-1-29,Farm 92,15499
2016-1-29,Farm 93,3027
2016-1-29,Farm 94,8196
2016-1-29,Farm 97,5054
2016-1-29,Farm 98,3639
2016-1-29,Farm 99,5497
2016-1-29,Farm 100,13343
2016-1-29,Farm 101,6195
2016-1-29,Farm 102,8708
2016-1-29,Farm 103,13651
2016-1-29,Farm 104,17091
2016-1-29,Farm 106,7833
2016-1-29,Farm 107,11641
2016-1-29,Farm 109,4970
2016-1-29,Farm 110,17687
2016-1-29,Farm 111,2503
2016-1-29,Farm 112,4660
2016-1-29,Farm 115,16867
2016-1-29,Farm 116,12262
2016-1-29,Farm 117,12425
2016-1-30,Farm 18,9011
2016-1-30,Farm 19,13343
2016-1-30,Farm 20,4914
2016-1-30,Farm 21,8962
2016-1-30,Farm 22,11690
2016-1-30,Farm 23,11758
2016-1-30,Farm 24,12601
2016-1-30,Farm 25,8652
2016-1-30,Farm 26,15452
2016-1-30,Farm 27,15839
2016-1-30,Farm 28,7555
2016-1-30,Farm 29,2887
2016-1-30,Farm 30,11474
2016-1-30,Farm 31,17486
2016-1-30,Farm 32,4374
2016-1-30,Farm 33,13210
2016-1-30,Farm 34,10917
2016-1-30,Farm 35,6392
2016-1-30,Farm 36,10179
2016-1-30,Farm 37,5221
2016-1-30,Farm 38,3249
2016-1-30,Farm 39,5817
2016-1-30,Farm 40,17835
2016-1-30,Farm 41,13728
2016-1-30,Farm 42,2699
2016-1-30,Farm 43,9915
2016-1-30,Farm 44,9303
2016-1-30,Farm 45,7115
2016-1-30,Farm 46,10237
2016-1-30,Farm 47,14291
2016-1-30,Farm 48,11846
2016-1-30,Farm 49,9014
2016-1-30,Farm 50,4528
2016-1-30,Farm 51,17953
2016-1-30,Farm 52,12425
2016-1-30,Farm 53,4333
2016-1-30,Farm 54,13960
2016-1-30,Farm 55,10710
2016-1-30,Farm 56,4209
2016-1-30,Farm 57,8224
2016-1-30,Farm 58,15977
2016-1-30,Farm 59,4625
2016-1-30,Farm 60,2805
2016-1-30,Farm 61,2131
2016-1-30,Farm 62,6896
2016-1-30,Farm 63,16399
2016-1-30,Farm 64,12731
2016-1-30,Farm 65,11050
2016-1-30,Farm 66,14004
2016-1-30,Farm 67,6032
2016-1-30,Farm 68,3495
2016-1-30,Farm 69,12949
2016-1-30,Farm 70,4569
2016-1-30,Farm 71,17951
2016-1-30,Farm 72,11299
2016-1-30,Farm 73,8734
2016-1-30,Farm 74,8784
2016-1-30,Farm 75,3683
2016-1-30,Farm 76,11580
2016-1-30,Farm 77,16044
2016-1-30,Farm 78,9809
2016-1-30,Farm 79,10258
2016-1-30,Farm 80,7175
2016-1-30,Farm 81,7822
2016-1-30,Farm 82,10296
2016-1-30,Farm 83,9304
2016-1-30,Farm 84,8772
2016-1-30,Farm 85,15070
2016-1-30,Farm 86,8442
2016-1-30,Farm 87,4849
2016-1-30,Farm 88,11384
2016-1-30,Farm 89,9861
2016-1-30,Farm 90,6116
2016-1-30,Farm 91,14480
2016-1-30,Farm 92,7702
2016-1-30,Farm 93,17558
2016-1-30,Farm 94,6472
2016-1-30,Farm 95,16244
2016-1-30,Farm 96,9709
2016-1-30,Farm 97,9767
2016-1-30,Farm 98,5954
2016-1-30,Farm 99,8173
2016-1-30,Farm 100,7672
2016-1-30,Farm 101,9589
2016-1-30,Farm 102,2660
2016-1-30,Farm 103,10686
2016-1-30,Farm 104,5468
2016-1-30,Farm 105,9019
2016-1-30,Farm 106,14022
2016-1-30,Farm 107,4941
2016-1-30,Farm 108,7870
2016-1-30,Farm 109,9698
2016-1-30,Farm 110,3064
2016-1-30,Farm 111,8415
2016-1-30,Farm 112,6213
2016-1-30,Farm 113,15748
2016-1-30,Farm 114,12690
2016-1-30,Farm 115,8949
2016-1-30,Farm 116,12597
2016-1-30,Farm 117,9592
2016-1-31,Farm 18,12963
2016-1-31,Farm 19,6204
2016-1-31,Farm 20,17309
2016-1-31,Farm 21,9725
2016-1-31,Farm 22,12537
2016-1-31,Farm 23,9991
2016-1-31,Farm 25,8566
2016-1-31,Farm 26,16673
2016-1-31,Farm 27,11992
2016-1-31,Farm 28,11855
2016-1-31,Farm 30,6423
2016-1-31,Farm 31,15479
2016-1-31,Farm 32,11930
2016-1-31,Farm 33,9367
2016-1-31,Farm 34,5610
2016-1-31,Farm 35,13886
2016-1-31,Farm 37,4622
2016-1-31,Farm 38,15891
2016-1-31,Farm 39,14523
2016-1-31,Farm 40,15270
2016-1-31,Farm 41,11678
2016-1-31,Farm 42,6803
2016-1-31,Farm 43,5233
2016-1-31,Farm 45,14244
2016-1-31,Farm 46,13807
2016-1-31,Farm 47,12245
2016-1-31,Farm 48,12502
2016-1-31,Farm 50,11768
2016-1-31,Farm 51,16442
2016-1-31,Farm 52,5807
2016-1-31,Farm 53,12775
2016-1-31,Farm 54,7161
2016-1-31,Farm 55,16340
2016-1-31,Farm 57,16493
2016-1-31,Farm 58,9300
2016-1-31,Farm 59,4330
2016-1-31,Farm 60,7127
2016-1-31,Farm 61,9734
2016-1-31,Farm 62,2261
2016-1-31,Farm 63,3738
2016-1-31,Farm 64,10630
2016-1-31,Farm 65,5077
2016-1-31,Farm 67,8410
2016-1-31,Farm 68,12909
2016-1-31,Farm 69,17871
2016-1-31,Farm 70,3749
2016-1-31,Farm 71,7602
2016-1-31,Farm 72,11251
2016-1-31,Farm 73,7696
2016-1-31,Farm 74,7405
2016-1-31,Farm 75,14471
2016-1-31,Farm 76,16290
2016-1-31,Farm 77,14821
2016-1-31,Farm 78,13557
2016-1-31,Farm 80,4480
2016-1-31,Farm 81,9503
2016-1-31,Farm 82,17572
2016-1-31,Farm 83,5378
2016-1-31,Farm 84,13865
2016-1-31,Farm 85,7052
2016-1-31,Farm 86,8852
2016-1-31,Farm 89,14183
2016-1-31,Farm 90,8024
2016-1-31,Farm 91,12016
2016-1-31,Farm 92,13938
2016-1-31,Farm 93,6627
2016-1-31,Farm 94,12322
2016-1-31,Farm 97,2534
2016-1-31,Farm 98,8228
2016-1-31,Farm 99,9926
2016-1-31,Farm 100,9397
2016-1-31,Farm 101,3232
2016-1-31,Farm 102,2579
2016-1-31,Farm 103,10902
2016-1-31,Farm 104,15079
2016-1-31,Farm 106,12798
2016-1-31,Farm 107,15352
2016-1-31,Farm 109,9280
2016-1-31,Farm 110,10015
2016-1-31,Farm 111,3244
2016-1-31,Farm 112,12936
2016-1-31,Farm 115,14238
2016-1-31,Farm 116,9216
2016-1-31,Farm 117,6564
